invoice_id,job_id,customer_id,customer_name,service_id,date,record_date,unit_price,quantity,amount,status,version,supersedes,effective_from,effective_to
inv_001946,job_001946,customer_0113,Larkspur Works 2,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_001947,job_001947,customer_0114,Briarwood Mechanical 2,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,sent,1,,2026-06-21,
inv_001948,job_001948,customer_0115,Magnolia Properties 2,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_001949,job_001949,customer_0116,Carla Pruitt,svc_03,2026-06-21,2026-06-21,796.32,1,796.32,paid,1,,2026-06-21,
inv_001950,job_001950,customer_0117,Dalton Family Residential 2,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_001951,job_001951,customer_0118,Amber Bishop,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_001952,job_001952,customer_0119,Brighton Hospitality 2,svc_02,2026-06-21,2026-06-21,876.03,1,876.03,sent,1,,2026-06-21,
inv_001953,job_001953,customer_0120,Laurelwood Works 2,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_001954,job_001954,customer_0121,Carey Family Management 3,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_001955,job_001955,customer_0122,Northstar Facilities 3,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_001956,job_001956,customer_0123,Brenda Pruitt,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_001957,job_001957,customer_0124,Glenrose Mechanical 3,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_001958,job_001958,customer_0125,Emerson Bishop,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_001959,job_001959,customer_0126,Grace Burke,svc_02,2026-06-21,2026-06-21,876.03,1,876.03,paid,1,,2026-06-21,
inv_001960,job_001960,customer_0127,Franklin Family Hospitality 3,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_001961,job_001961,customer_0128,Cobblestone Properties 3,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_001962,job_001962,customer_0129,Rhodes Family Facilities 3,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,paid,1,,2026-06-21,
inv_001963,job_001963,customer_0130,Sandstone Commons 3,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,paid,1,,2026-06-21,
inv_001964,job_001964,customer_0131,Goldenrod Properties 3,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_001965,job_001965,customer_0132,Arrowhead Works 3,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,sent,1,,2026-06-21,
inv_001966,job_001966,customer_0133,Crescent Residential 3,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_001967,job_001967,customer_0134,Mill Creek Management 3,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_001968,job_001968,customer_0135,Copperleaf Properties 3,svc_02,2026-06-21,2026-06-21,876.03,1,876.03,sent,1,,2026-06-21,
inv_001969,job_001969,customer_0136,Parkside Hospitality 3,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_001970,job_001970,customer_0137,Seabright Hospitality 3,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,sent,1,,2026-06-21,
inv_001971,job_001971,customer_0138,Irene Brooks,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_001972,job_001972,customer_0139,Harper Bishop,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_001973,job_001973,customer_0140,Evergreen Management 3,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_001974,job_001974,customer_0141,Morningside Works 3,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_001975,job_001975,customer_0142,Cypress Commons 3,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_001976,job_001976,customer_0143,Bishop Family Management 3,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,sent,1,,2026-06-21,
inv_001977,job_001977,customer_0144,Thornbury Management 3,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_001978,job_001978,customer_0145,Hawthorn Commons 3,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,sent,1,,2026-06-21,
inv_001979,job_001979,customer_0146,Aspen Hill Management 3,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_001980,job_001980,customer_0147,Fairway Properties 3,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_001981,job_001981,customer_0148,Nathan Dalton,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_001982,job_001982,customer_0149,April Gibbs,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_001983,job_001983,customer_0150,Joanna Ingram,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_001984,job_001984,customer_0151,Wrenfield Management 3,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,sent,1,,2026-06-21,
inv_001985,job_001985,customer_0152,Hillcrest Mechanical 3,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,sent,1,,2026-06-21,
inv_001986,job_001986,customer_0153,Bradley Family Works 3,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,sent,1,,2026-06-21,
inv_001987,job_001987,customer_0154,Caroline Burke,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_001988,job_001988,customer_0155,Maria Dalton,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,sent,1,,2026-06-21,
inv_001989,job_001989,customer_0156,Driftwood Mechanical 3,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_001990,job_001990,customer_0157,Barnes Family Works 3,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_001991,job_001991,customer_0158,Kendall Pruitt,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_001992,job_001992,customer_0159,Hollybrook Properties 3,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_001993,job_001993,customer_0160,Alex Bishop,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_001994,job_001994,customer_0161,Keystone Residential 3,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,paid,1,,2026-06-21,
inv_001995,job_001995,customer_0162,Primrose Works 3,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,sent,1,,2026-06-21,
inv_001996,job_001996,customer_0163,Eastgate Hospitality 3,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_001997,job_001997,customer_0164,Hazel Ingram,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_001998,job_001998,customer_0165,Atlas Facilities 3,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_001999,job_001999,customer_0166,Ivybridge Mechanical 3,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002000,job_002000,customer_0167,Nina Cole,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_002001,job_002001,customer_0168,Lakeview Management 3,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_002002,job_002002,customer_0169,Julia Dalton,svc_02,2026-06-21,2026-06-21,876.03,1,876.03,paid,1,,2026-06-21,
inv_002003,job_002003,customer_0170,Cruz Family Works 3,svc_02,2026-06-21,2026-06-21,876.03,1,876.03,paid,1,,2026-06-21,
inv_002004,job_002004,customer_0171,Westfield Mechanical 3,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002005,job_002005,customer_0172,Bluebird Residential 3,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_002006,job_002006,customer_0173,Claire Brooks,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002007,job_002007,customer_0174,Briarwood Mechanical 3,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,sent,1,,2026-06-21,
inv_002008,job_002008,customer_0175,Nolan Family Mechanical 3,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_002009,job_002009,customer_0176,Janet Dalton,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,sent,1,,2026-06-21,
inv_002010,job_002010,customer_0177,Foxglove Facilities 3,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,sent,1,,2026-06-21,
inv_002011,job_002011,customer_0178,Beck Family Properties 3,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,sent,1,,2026-06-21,
inv_002012,job_002012,customer_0179,Jordan Pruitt,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002013,job_002013,customer_0180,Laurelwood Mechanical 3,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_002014,job_002014,customer_0181,Brookfield Properties 4,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,sent,1,,2026-06-21,
inv_002015,job_002015,customer_0182,Northstar Management 4,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,paid,1,,2026-06-21,
inv_002016,job_002016,customer_0183,Sagebrush Works 4,svc_03,2026-06-21,2026-06-21,796.32,1,796.32,paid,1,,2026-06-21,
inv_002017,job_002017,customer_0184,Glenrose Works 4,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,paid,1,,2026-06-21,
inv_002018,job_002018,customer_0185,Alder Grove Hospitality 4,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_002019,job_002019,customer_0186,Cedar Works 4,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,sent,1,,2026-06-21,
inv_002020,job_002020,customer_0187,Meadowbrook Mechanical 4,svc_03,2026-06-21,2026-06-21,796.32,1,796.32,paid,1,,2026-06-21,
inv_002021,job_002021,customer_0188,Cobblestone Works 4,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002022,job_002022,customer_0189,Rhodes Family Commons 4,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002023,job_002023,customer_0190,Grace Dalton,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002024,job_002024,customer_0191,Goldenrod Management 4,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_002025,job_002025,customer_0192,Arrowhead Mechanical 4,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,sent,1,,2026-06-21,
inv_002026,job_002026,customer_0193,Shaw Family Works 4,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_002027,job_002027,customer_0194,Mill Creek Works 4,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_002028,job_002028,customer_0195,Copperleaf Properties 4,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,sent,1,,2026-06-21,
inv_002029,job_002029,customer_0196,Rowan Burke,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002030,job_002030,customer_0197,Erin Dalton,svc_03,2026-06-21,2026-06-21,796.32,1,796.32,paid,1,,2026-06-21,
inv_002031,job_002031,customer_0198,Taylor Gibbs,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_002032,job_002032,customer_0199,Ashford Commons 4,svc_02,2026-06-21,2026-06-21,876.03,1,876.03,paid,1,,2026-06-21,
inv_002033,job_002033,customer_0200,Evergreen Management 4,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_002034,job_002034,customer_0201,Andre Brooks,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_002035,job_002035,customer_0202,Irene Cole,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_002036,job_002036,customer_0203,Redwood Management 4,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002037,job_002037,customer_0204,Thornbury Residential 4,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002038,job_002038,customer_0205,Hawthorn Commons 4,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,sent,1,,2026-06-21,
inv_002039,job_002039,customer_0206,Boyd Family Works 4,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,paid,1,,2026-06-21,
inv_002040,job_002040,customer_0207,Fairway Management 4,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,sent,1,,2026-06-21,
inv_002041,job_002041,customer_0208,Mulberry Residential 4,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002042,job_002042,customer_0209,Dogwood Properties 4,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_002043,job_002043,customer_0210,Jamie Burke,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002044,job_002044,customer_0211,Dana Dalton,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002045,job_002045,customer_0212,Nathan Gallagher,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002046,job_002046,customer_0213,Bradley Family Hospitality 4,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_002047,job_002047,customer_0214,Juniper Hospitality 4,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,sent,1,,2026-06-21,
inv_002048,job_002048,customer_0215,Sydney Brooks,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_002049,job_002049,customer_0216,Driftwood Facilities 4,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,sent,1,,2026-06-21,
inv_002050,job_002050,customer_0217,Silverline Management 4,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002051,job_002051,customer_0218,Caroline Dalton,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002052,job_002052,customer_0219,Maria Gallagher,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_002053,job_002053,customer_0220,Birchwood Properties 4,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,sent,1,,2026-06-21,
inv_002054,job_002054,customer_0221,Keystone Residential 4,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,sent,1,,2026-06-21,
inv_002055,job_002055,customer_0222,Kendall Brooks,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,sent,1,,2026-06-21,
inv_002056,job_002056,customer_0223,Cortez Family Facilities 4,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,sent,1,,2026-06-21,
inv_002057,job_002057,customer_0224,Alex Burke,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_002058,job_002058,customer_0225,Caleb Dalton,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002059,job_002059,customer_0226,Leon Gallagher,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_002060,job_002060,customer_0227,Byrd Family Mechanical 4,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002061,job_002061,customer_0228,Marsh Family Facilities 4,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,sent,1,,2026-06-21,
inv_002062,job_002062,customer_0229,Avery Brooks,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_002063,job_002063,customer_0230,Elmwood Properties 4,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002064,job_002064,customer_0231,Nina Bradley,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_002065,job_002065,customer_0232,Brandon Dalton,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_002066,job_002066,customer_0233,Fleming Family Management 4,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_002067,job_002067,customer_0234,Blake Ingram,svc_02,2026-06-21,2026-06-21,876.03,1,876.03,paid,1,,2026-06-21,
inv_002068,job_002068,customer_0235,Magnolia Mechanical 4,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_002069,job_002069,customer_0236,Rockport Mechanical 4,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_002070,job_002070,customer_0237,Claire Cole,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_002071,job_002071,customer_0238,Beck Family Management 4,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002072,job_002072,customer_0239,Anita Dalton,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,paid,1,,2026-06-21,
inv_002073,job_002073,customer_0240,Janet Gallagher,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002074,job_002074,customer_0241,Reese Ingram,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002075,job_002075,customer_0242,Northstar Management 5,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_002076,job_002076,customer_0243,Harmon Family Residential 5,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002077,job_002077,customer_0244,Carla Cole,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_002078,job_002078,customer_0245,Lydia Bradley,svc_03,2026-06-21,2026-06-21,796.32,1,796.32,sent,1,,2026-06-21,
inv_002079,job_002079,customer_0246,Amber Dalton,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_002080,job_002080,customer_0247,Ian Gallagher,svc_02,2026-06-21,2026-06-21,876.03,1,876.03,paid,1,,2026-06-21,
inv_002081,job_002081,customer_0248,Devon Ingram,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_002082,job_002082,customer_0249,Oak Street Management 5,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,sent,1,,2026-06-21,
inv_002083,job_002083,customer_0250,Olivia Hayes,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002084,job_002084,customer_0251,Goldenrod Properties 5,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,sent,1,,2026-06-21,
inv_002085,job_002085,customer_0252,Kevin Bradley,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002086,job_002086,customer_0253,Emerson Dalton,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_002087,job_002087,customer_0254,Mill Creek Hospitality 5,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002088,job_002088,customer_0255,Chan Family Commons 5,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,paid,1,,2026-06-21,
inv_002089,job_002089,customer_0256,Parkside Mechanical 5,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_002090,job_002090,customer_0257,Nadia Hayes,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_002091,job_002091,customer_0258,Doyle Family Facilities 5,svc_01,2026-06-21,2026-06-21,717.35,1,717.35,paid,1,,2026-06-21,
inv_002092,job_002092,customer_0259,Jared Bradley,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_002093,job_002093,customer_0260,Evergreen Properties 5,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,sent,1,,2026-06-21,
inv_002094,job_002094,customer_0261,Gibbs Family Management 5,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_002095,job_002095,customer_0262,Taylor Ingram,svc_02,2026-06-21,2026-06-21,876.03,1,876.03,paid,1,,2026-06-21,
inv_002096,job_002096,customer_0263,Redwood Mechanical 5,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_002097,job_002097,customer_0264,Marcus Hayes,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002098,job_002098,customer_0265,Andre Cole,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_002099,job_002099,customer_0266,Boyd Family Works 5,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,sent,1,,2026-06-21,
inv_002100,job_002100,customer_0267,Lane Family Mechanical 5,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_002101,job_002101,customer_0268,Gomez Family Management 5,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,paid,1,,2026-06-21,
inv_002102,job_002102,customer_0269,Dogwood Management 5,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002103,job_002103,customer_0270,Adler Family Hospitality 5,svc_02,2026-06-21,2026-06-21,876.03,1,876.03,paid,1,,2026-06-21,
inv_002104,job_002104,customer_0271,Wrenfield Hospitality 5,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_002105,job_002105,customer_0272,Aaron Cole,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,sent,1,,2026-06-21,
inv_002106,job_002106,customer_0273,Bayside Mechanical 5,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002107,job_002107,customer_0274,Sutton Family Residential 5,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002108,job_002108,customer_0275,Dana Gallagher,svc_02,2026-06-21,2026-06-21,876.03,1,876.03,paid,1,,2026-06-21,
inv_002109,job_002109,customer_0276,Conner Family Management 5,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_002110,job_002110,customer_0277,Silverline Hospitality 5,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_002111,job_002111,customer_0278,Joanna Hayes,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,sent,1,,2026-06-21,
inv_002112,job_002112,customer_0279,Hollybrook Facilities 5,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_002113,job_002113,customer_0280,Birchwood Management 5,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002114,job_002114,customer_0281,Morgan Dalton,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002115,job_002115,customer_0282,Griffin Family Properties 5,svc_02,2026-06-21,2026-06-21,876.02,1,876.02,paid,1,,2026-06-21,
inv_002116,job_002116,customer_0283,Eastgate Properties 5,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002117,job_002117,customer_0284,Angela Patel,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,sent,1,,2026-06-21,
inv_002118,job_002118,customer_0285,Ivan Hayes,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002119,job_002119,customer_0286,Kendall Cole,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_002120,job_002120,customer_0287,Boulder Point Mechanical 5,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_002121,job_002121,customer_0288,Marsh Family Management 5,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_002122,job_002122,customer_0289,Quailwood Works 5,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,sent,1,,2026-06-21,
inv_002123,job_002123,customer_0290,Leon Hubbard,svc_02,2026-06-21,2026-06-21,438.01,1,438.01,paid,1,,2026-06-21,
inv_002124,job_002124,customer_0291,Westfield Mechanical 5,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,sent,1,,2026-06-21,
inv_002125,job_002125,customer_0292,Bluebird Properties 5,svc_03,2026-06-21,2026-06-21,796.32,1,796.32,paid,1,,2026-06-21,
inv_002126,job_002126,customer_0293,Larkspur Facilities 5,svc_02,2026-06-21,2026-06-21,657.02,1,657.02,paid,1,,2026-06-21,
inv_002127,job_002127,customer_0294,Briarwood Hospitality 5,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_002128,job_002128,customer_0295,Magnolia Hospitality 5,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002129,job_002129,customer_0296,Rockport Commons 5,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,paid,1,,2026-06-21,
inv_002130,job_002130,customer_0297,Foxglove Commons 5,svc_02,2026-06-21,2026-06-21,876.02,1,876.02,paid,1,,2026-06-21,
inv_002131,job_002131,customer_0298,Beck Family Properties 5,svc_02,2026-06-21,2026-06-21,219.01,1,219.01,sent,1,,2026-06-21,
inv_002132,job_002132,customer_0299,Gina Hayes,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,paid,1,,2026-06-21,
inv_002133,job_002133,customer_0300,Casey Cole,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_002134,job_002134,customer_0301,Claire Bradley,svc_03,2026-06-21,2026-06-21,265.44,1,265.44,sent,1,,2026-06-21,
inv_002135,job_002135,customer_0302,Northstar Management 6,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_002136,job_002136,customer_0303,Sagebrush Facilities 6,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_002137,job_002137,customer_0304,Janet Hubbard,svc_03,2026-06-21,2026-06-21,1061.76,1,1061.76,paid,1,,2026-06-21,
inv_002138,job_002138,customer_0305,Alder Grove Hospitality 6,svc_01,2026-06-21,2026-06-21,358.67,1,358.67,paid,1,,2026-06-21,
inv_002139,job_002139,customer_0306,Eric Hayes,svc_01,2026-06-21,2026-06-21,538.01,1,538.01,paid,1,,2026-06-21,
inv_002140,job_002140,customer_0307,Meadowbrook Works 6,svc_01,2026-06-21,2026-06-21,179.34,1,179.34,paid,1,,2026-06-21,
inv_002141,job_002141,customer_0308,Carla Bradley,svc_03,2026-06-21,2026-06-21,530.88,1,530.88,paid,1,,2026-06-21,
inv_002142,job_002142,customer_0309,Oak Street Facilities 6,svc_02,2026-06-21,2026-06-21,876.02,1,876.02,sent,1,,2026-06-21,
